DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-22,,,,,,DH-95,Total suspended solids,,,52,mg/L,Actual,,3,mg/L,Method Detection Level,,,SM 2540:D,APHA,SM 2540C,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-08-22,,,,,,Probe/Sensor,Turbidity,,,,,Actual,Not Reported,1,FNU,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-22,,,,,,DH-95,Turbidity,,,75,NTU,Actual,,0.05,NTU,Method Detection Level,,,SM 2130:B,APHA,SM 2130B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-23,,,,,,DH-95,"Alkalinity, total",as CaCO3,,97.9,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 2320:B,APHA,SM 2320B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-23,,,,,,DH-95,Calcium,,Dissolved,50.8,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-08-23,,,,,,Probe/Sensor,Depth of water column,,,,,Actual,Not Reported,0.01,m,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-08-23,,,,,,Probe/Sensor,Dissolved oxygen saturation,,,,,Actual,Not Reported,0.1,%,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-23,,,,,,DH-95,Magnesium,,Dissolved,18.8,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-23,,,,,,DH-95,Mercury,,Dissolved,2.201526076,ng/L,Actual,,,ng/L,Method Detection Level,,,1631:E,USEPA,1631E,,,,Trent University,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-23,,,,,,DH-95,Organic carbon,,Dissolved,6.7,mg/L,Actual,,0.5,mg/L,Method Detection Level,,,SM 5310:B,APHA,SM 5310B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-23,,,,,,DH-95,Organic carbon,,Total,7.1,mg/L,Actual,,0.5,mg/L,Method Detection Level,,,SM 5310:B,APHA,SM 5310B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-08-23,,,,,,Probe/Sensor,pH,,,,,Actual,Not Reported,,None,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-23,,,,,,DH-95,pH,,,7.95,None,Actual,,,None,Method Detection Level,,,SM 4500-H:B,APHA,SM 4500 H+B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-23,,,,,,DH-95,Potassium,,Dissolved,0.5,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-23,,,,,,DH-95,Sodium,,Dissolved,6.1,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-08-23,,,,,,Probe/Sensor,Specific conductance,,,,,Actual,Not Reported,0.1,mS/cm,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-23,,,,,,DH-95,Specific conductance,,,423,uS/cm,Actual,,0.4,uS/cm,Method Detection Level,,,SM 2500:B,APHA,SM 2510B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-23,,,,,,DH-95,Sulfate,,Dissolved,114,mg/L,Actual,,1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-08-23,,,,,,Probe/Sensor,"Temperature, water",,,,,Actual,Not Reported,0.1,deg C,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-23,,,,,,DH-95,Total dissolved solids,,,276,mg/L,Actual,,10,mg/L,Method Detection Level,,,SM 2540:C,APHA,SM 2540D,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-23,,,,,,DH-95,Total suspended solids,,,158,mg/L,Actual,,3,mg/L,Method Detection Level,,,SM 2540:D,APHA,SM 2540C,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-08-23,,,,,,Probe/Sensor,Turbidity,,,,,Actual,Not Reported,1,FNU,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-08-23,,,,,,DH-95,Turbidity,,,159,NTU,Actual,,0.05,NTU,Method Detection Level,,,SM 2130:B,APHA,SM 2130B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-09-18,,,,,,DH-95,"Alkalinity, total",as CaCO3,,90.3,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 2320:B,APHA,SM 2320B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-09-18,,,,,,DH-95,Calcium,,Dissolved,36.7,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-09-18,,,,,,Probe/Sensor,Depth of water column,,,,,Actual,Not Reported,0.01,m,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-09-18,,,,,,Probe/Sensor,Dissolved oxygen saturation,,,,,Actual,Not Reported,0.1,%,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-09-18,,,,,,DH-95,Magnesium,,Dissolved,10.8,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-09-18,,,,,,DH-95,Mercury,,Dissolved,1.185596025,ng/L,Actual,,,ng/L,Method Detection Level,,,1631:E,USEPA,1631E,,,,Trent University,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-09-18,,,,,,DH-95,Organic carbon,,Dissolved,6.8,mg/L,Actual,,0.5,mg/L,Method Detection Level,,,SM 5310:B,APHA,SM 5310B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-09-18,,,,,,DH-95,Organic carbon,,Total,6.7,mg/L,Actual,,0.5,mg/L,Method Detection Level,,,SM 5310:B,APHA,SM 5310B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-09-18,,,,,,Probe/Sensor,pH,,,,,Actual,Not Reported,,None,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-09-18,,,,,,DH-95,pH,,,8.09,None,Actual,,,None,Method Detection Level,,,SM 4500-H:B,APHA,SM 4500 H+B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-09-18,,,,,,DH-95,Potassium,,Dissolved,0.8,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-09-18,,,,,,DH-95,Sodium,,Dissolved,7.7,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-09-18,,,,,,Probe/Sensor,Specific conductance,,,,,Actual,Not Reported,0.1,mS/cm,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-09-18,,,,,,DH-95,Specific conductance,,,306,uS/cm,Actual,,0.4,uS/cm,Method Detection Level,,,SM 2500:B,APHA,SM 2510B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-09-18,,,,,,DH-95,Sulfate,,Dissolved,54,mg/L,Actual,,1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-09-18,,,,,,Probe/Sensor,"Temperature, water",,,,,Actual,Not Reported,0.1,deg C,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-09-18,,,,,,DH-95,Total dissolved solids,,,210,mg/L,Actual,,10,mg/L,Method Detection Level,,,SM 2540:C,APHA,SM 2540D,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-09-18,,,,,,DH-95,Total suspended solids,,,36,mg/L,Actual,,3,mg/L,Method Detection Level,,,SM 2540:D,APHA,SM 2540C,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-09-18,,,,,,Probe/Sensor,Turbidity,,,,,Actual,Not Reported,1,FNU,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,MR-Ivk_19,Mackenzie River (East channel) in Inuvik,68.357283,-133.7405,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-09-18,,,,,,DH-95,Turbidity,,,43.7,NTU,Actual,,0.05,NTU,Method Detection Level,,,SM 2130:B,APHA,SM 2130B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-09-18,,,,,,DH-95,"Alkalinity, total",as CaCO3,,116,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 2320:B,APHA,SM 2320B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-09-18,,,,,,DH-95,Calcium,,Dissolved,60.5,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-09-18,,,,,,Probe/Sensor,Depth of water column,,,,,Actual,Not Reported,0.01,m,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-09-18,,,,,,Probe/Sensor,Dissolved oxygen saturation,,,,,Actual,Not Reported,0.1,%,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-09-18,,,,,,DH-95,Magnesium,,Dissolved,23.1,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-09-18,,,,,,DH-95,Mercury,,Dissolved,2.012181801,ng/L,Actual,,,ng/L,Method Detection Level,,,1631:E,USEPA,1631E,,,,Trent University,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-09-18,,,,,,DH-95,Organic carbon,,Dissolved,4.4,mg/L,Actual,,0.5,mg/L,Method Detection Level,,,SM 5310:B,APHA,SM 5310B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-09-18,,,,,,DH-95,Organic carbon,,Total,4.3,mg/L,Actual,,0.5,mg/L,Method Detection Level,,,SM 5310:B,APHA,SM 5310B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-09-18,,,,,,Probe/Sensor,pH,,,,,Actual,Not Reported,,None,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-09-18,,,,,,DH-95,pH,,,8.1,None,Actual,,,None,Method Detection Level,,,SM 4500-H:B,APHA,SM 4500 H+B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-09-18,,,,,,DH-95,Potassium,,Dissolved,0.6,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-09-18,,,,,,DH-95,Sodium,,Dissolved,9.1,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-09-18,,,,,,Probe/Sensor,Specific conductance,,,,,Actual,Not Reported,0.1,mS/cm,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-09-18,,,,,,DH-95,Specific conductance,,,512,uS/cm,Actual,,0.4,uS/cm,Method Detection Level,,,SM 2500:B,APHA,SM 2510B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-09-18,,,,,,DH-95,Sulfate,,Dissolved,144,mg/L,Actual,,1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-09-18,,,,,,Probe/Sensor,"Temperature, water",,,,,Actual,Not Reported,0.1,deg C,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-09-18,,,,,,DH-95,Total dissolved solids,,,316,mg/L,Actual,,10,mg/L,Method Detection Level,,,SM 2540:C,APHA,SM 2540D,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-09-18,,,,,,DH-95,Total suspended solids,,,96,mg/L,Actual,,3,mg/L,Method Detection Level,,,SM 2540:D,APHA,SM 2540C,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-09-18,,,,,,Probe/Sensor,Turbidity,,,,,Actual,Not Reported,1,FNU,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Peel_19,Peel River at Fort McPherson,67.312517,-134.868738,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-09-18,,,,,,DH-95,Turbidity,,,80.3,NTU,Actual,,0.05,NTU,Method Detection Level,,,SM 2130:B,APHA,SM 2130B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-09-30,,,,,,DH-95,"Alkalinity, total",as CaCO3,,21.5,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 2320:B,APHA,SM 2320B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-09-30,,,,,,DH-95,Calcium,,Dissolved,5.8,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-09-30,,,,,,Probe/Sensor,Depth of water column,,,1,m,Actual,,0.01,m,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-09-30,,,,,,Probe/Sensor,Dissolved oxygen saturation,,,,,Actual,Not Reported,0.1,%,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-09-30,,,,,,DH-95,Magnesium,,Dissolved,2,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-09-30,,,,,,DH-95,Mercury,,Dissolved,0.337284526,ng/L,Actual,,,ng/L,Method Detection Level,,,1631:E,USEPA,1631E,,,,Trent University,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-09-30,,,,,,DH-95,Organic carbon,,Dissolved,5.1,mg/L,Actual,,0.5,mg/L,Method Detection Level,,,SM 5310:B,APHA,SM 5310B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-09-30,,,,,,DH-95,Organic carbon,,Total,5.1,mg/L,Actual,,0.5,mg/L,Method Detection Level,,,SM 5310:B,APHA,SM 5310B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-09-30,,,,,,Probe/Sensor,pH,,,7.86,None,Actual,,,None,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-09-30,,,,,,DH-95,pH,,,7.38,None,Actual,,,None,Method Detection Level,,,SM 4500-H:B,APHA,SM 4500 H+B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-09-30,,,,,,DH-95,Potassium,,Dissolved,1,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-09-30,,,,,,DH-95,Sodium,,Dissolved,2.4,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2019-09-30,,,,,,Probe/Sensor,Specific conductance,,,59,mS/cm,Actual,,0.1,mS/cm,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_19-2,Yellowknife River outlet of Prosperous Lake,62.559638,-114.2146,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2019-09-30,,,,,,DH-95,Specific conductance,,,58,uS/cm,Actual,,0.4,uS/cm,Method Detection Level,,,SM 2500:B,APHA,SM 2510B,,,,Taiga,
