DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-15,,,,,,Water Bottle,Methylmercury(1+),,"Filtered, lab",0.03,ng/L,Actual,,,,,,,Isotope dilution following distillation,PROPRIETARY,Isotope dilution following distillation,,,,Biogeochemical Analytical Service Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-15,,,,,,Water Bottle,Methylmercury(1+),,Total,0.04,ng/L,Actual,,,,,,,Isotope dilution following distillation,PROPRIETARY,Isotope dilution following distillation,,,,Biogeochemical Analytical Service Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-15,,,,,,Water Bottle,Organic carbon,,"Filtered, field",12.75,mg/L,Actual,,,,,,,Non-Purgeable Organic Carbon,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-15,,,,,,Water Bottle,Orthophosphate,as P,"Filtered, field",5.15,ug/L,Actual,,,,,,,Method 365.1,USEPA,Molybdenum Blue method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-15,,,,,,Probe/Sensor,pH,,,7.6,None,Actual,,,,,,,PT1 and PT2 Ultrapens,PROPRIETARY,,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-15,,,,,,Water Bottle,Potassium,,"Filtered, field",1.15,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-15,,,,,,Water Bottle,Sodium,,"Filtered, field",1.33,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-15,,,,,,Water Bottle,Specific UV Absorbance at 254 nm,,,3.14,L/mg-cm,Calculated,,,,,,,"SUVA 254, Fe corrected",PROPRIETARY,"SUVA 254, Fe corrected",,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-15,,,,,,Water Bottle,Sulfate,,"Filtered, field",0.02,mg/L,Actual,,,,,,,Method 375.4,USEPA,Barium chloride turbidimetric method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-15,,,,,,Water Bottle,Sulfur,,"Filtered, field",1.07,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-15,,,,,,Water Bottle,"Total Nitrogen, mixed forms",as N,"Filtered, field",0.41,mg/L,Actual,,,,,,,Total Nitrogen,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-15,,,,,,Water Bottle,UV 254,,,0.4,units/cm,Blank Corrected,,,,,,,Shimadzu UV-1280,PROPRIETARY,Shimadzu UV-1280,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-27,,,,,,Water Bottle,Ammonium,as N,"Filtered, field",10.9,ug/L,Actual,,,,,,,Salicylate-hypochlorite method,PROPRIETARY,Salicylate-hypochlorite method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-27,,,,,,Water Bottle,Calcium,,"Filtered, field",68.78,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-27,,,,,,Water Bottle,Chloride,,"Filtered, field",56.17,mg/L,Actual,,,,,,,Method 325.2,USEPA,Ferrithiocyante method.,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-27,,,,,,Probe/Sensor,Conductivity,,,684,uS/cm,Actual,,,,,,,PT1 and PT2 Ultrapens,PROPRIETARY,,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-27,,,,,,Water Bottle,Copper,,"Filtered, field",0.05,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-27,,,,,,Water Bottle,Iron,,"Filtered, field",0.08,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-27,,,,,,Water Bottle,Magnesium,,"Filtered, field",21.28,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-27,,,,,,Water Bottle,Manganese,,"Filtered, field",0.03,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-27,,,,,,Water Bottle,Mercury,,"Filtered, lab",1.45,ng/L,Actual,,,,,,,Method 1631,USEPA,Mercury in Water by CVAFS,,,,Biogeochemical Analytical Service Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-27,,,,,,Water Bottle,Mercury,,Total,3.49,ng/L,Actual,,,,,,,Method 1631,USEPA,Mercury in Water by CVAFS,,,,Biogeochemical Analytical Service Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-27,,,,,,Water Bottle,Methylmercury(1+),,"Filtered, lab",0.04,ng/L,Actual,,,,,,,Isotope dilution following distillation,PROPRIETARY,Isotope dilution following distillation,,,,Biogeochemical Analytical Service Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-27,,,,,,Water Bottle,Methylmercury(1+),,Total,0.06,ng/L,Actual,,,,,,,Isotope dilution following distillation,PROPRIETARY,Isotope dilution following distillation,,,,Biogeochemical Analytical Service Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-27,,,,,,Water Bottle,Organic carbon,,"Filtered, field",8.88,mg/L,Actual,,,,,,,Non-Purgeable Organic Carbon,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-27,,,,,,Water Bottle,Orthophosphate,as P,"Filtered, field",6.25,ug/L,Actual,,,,,,,Method 365.1,USEPA,Molybdenum Blue method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-27,,,,,,Probe/Sensor,pH,,,8.21,None,Actual,,,,,,,PT1 and PT2 Ultrapens,PROPRIETARY,,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-27,,,,,,Water Bottle,Potassium,,"Filtered, field",1.68,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-27,,,,,,Water Bottle,Sodium,,"Filtered, field",36.2,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-27,,,,,,Water Bottle,Specific UV Absorbance at 254 nm,,,3,L/mg-cm,Calculated,,,,,,,"SUVA 254, Fe corrected",PROPRIETARY,"SUVA 254, Fe corrected",,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-27,,,,,,Water Bottle,Sulfate,,"Filtered, field",36.49,mg/L,Actual,,,,,,,Method 375.4,USEPA,Barium chloride turbidimetric method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-27,,,,,,Water Bottle,Sulfur,,"Filtered, field",45.51,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-27,,,,,,Probe/Sensor,"Temperature, water",,,12.7,deg C,Actual,,,,,,,PT1 and PT2 Ultrapens,PROPRIETARY,,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-27,,,,,,Water Bottle,"Total Nitrogen, mixed forms",as N,"Filtered, field",0.24,mg/L,Actual,,,,,,,Total Nitrogen,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-27,,,,,,Water Bottle,UV 254,,,0.27,units/cm,Blank Corrected,,,,,,,Shimadzu UV-1280,PROPRIETARY,Shimadzu UV-1280,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-30,,,,,,Water Bottle,Ammonium,as N,"Filtered, field",51.62,ug/L,Actual,,,,,,,Salicylate-hypochlorite method,PROPRIETARY,Salicylate-hypochlorite method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-30,,,,,,Water Bottle,Calcium,,"Filtered, field",39.57,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-30,,,,,,Water Bottle,Chloride,,"Filtered, field",7.45,mg/L,Actual,,,,,,,Method 325.2,USEPA,Ferrithiocyante method.,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-30,,,,,,Probe/Sensor,Conductivity,,,270,uS/cm,Actual,,,,,,,PT1 and PT2 Ultrapens,PROPRIETARY,,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-30,,,,,,Water Bottle,Iron,,"Filtered, field",0.2,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-30,,,,,,Water Bottle,Magnesium,,"Filtered, field",10.5,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-30,,,,,,Water Bottle,Manganese,,"Filtered, field",0.02,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-30,,,,,,Water Bottle,Mercury,,"Filtered, lab",4.57,ng/L,Actual,,,,,,,Method 1631,USEPA,Mercury in Water by CVAFS,,,,Biogeochemical Analytical Service Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-30,,,,,,Water Bottle,Mercury,,Total,9.29,ng/L,Actual,,,,,,,Method 1631,USEPA,Mercury in Water by CVAFS,,,,Biogeochemical Analytical Service Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-30,,,,,,Water Bottle,Methylmercury(1+),,"Filtered, lab",0.03,ng/L,Actual,,,,,,,Isotope dilution following distillation,PROPRIETARY,Isotope dilution following distillation,,,,Biogeochemical Analytical Service Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-30,,,,,,Water Bottle,Methylmercury(1+),,Total,0.08,ng/L,Actual,,,,,,,Isotope dilution following distillation,PROPRIETARY,Isotope dilution following distillation,,,,Biogeochemical Analytical Service Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-30,,,,,,Water Bottle,Organic carbon,,"Filtered, field",21.89,mg/L,Actual,,,,,,,Non-Purgeable Organic Carbon,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-30,,,,,,Water Bottle,Orthophosphate,as P,"Filtered, field",12.1,ug/L,Actual,,,,,,,Method 365.1,USEPA,Molybdenum Blue method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-30,,,,,,Probe/Sensor,pH,,,8.17,None,Actual,,,,,,,PT1 and PT2 Ultrapens,PROPRIETARY,,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-30,,,,,,Water Bottle,Potassium,,"Filtered, field",0.72,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-30,,,,,,Water Bottle,Sodium,,"Filtered, field",5.11,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-30,,,,,,Water Bottle,Specific UV Absorbance at 254 nm,,,3.84,L/mg-cm,Calculated,,,,,,,"SUVA 254, Fe corrected",PROPRIETARY,"SUVA 254, Fe corrected",,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-30,,,,,,Water Bottle,Sulfate,,"Filtered, field",8.38,mg/L,Actual,,,,,,,Method 375.4,USEPA,Barium chloride turbidimetric method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-30,,,,,,Water Bottle,Sulfur,,"Filtered, field",7.85,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-30,,,,,,Probe/Sensor,"Temperature, water",,,6.31,deg C,Actual,,,,,,,PT1 and PT2 Ultrapens,PROPRIETARY,,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-30,,,,,,Water Bottle,"Total Nitrogen, mixed forms",as N,"Filtered, field",0.49,mg/L,Actual,,,,,,,Total Nitrogen,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-30,,,,,,Water Bottle,UV 254,,,0.84,units/cm,Blank Corrected,,,,,,,Shimadzu UV-1280,PROPRIETARY,Shimadzu UV-1280,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-31,,,,,,Water Bottle,Ammonium,as N,"Filtered, field",4.43,ug/L,Actual,,,,,,,Salicylate-hypochlorite method,PROPRIETARY,Salicylate-hypochlorite method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-31,,,,,,Water Bottle,Calcium,,"Filtered, field",42.06,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-31,,,,,,Water Bottle,Chloride,,"Filtered, field",9.51,mg/L,Actual,,,,,,,Method 325.2,USEPA,Ferrithiocyante method.,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-31,,,,,,Probe/Sensor,Conductivity,,,301,uS/cm,Actual,,,,,,,PT1 and PT2 Ultrapens,PROPRIETARY,,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-31,,,,,,Water Bottle,Iron,,"Filtered, field",0.18,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-31,,,,,,Water Bottle,Magnesium,,"Filtered, field",10.95,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2019-05-31,,,,,,Water Bottle,Manganese,,"Filtered, field",0.02,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
